collected_at,dealID,title,storeID,salePrice,normalPrice,savings,metacriticScore,steamRatingPercent,dealRating
2026-02-11T17:00:02Z,67%2FB073CHasuJk6NxAgs5l7g8ckgkZsilazF%2Fzmi%2BFM%3D,Omega Labyrinth Life - Deluxe Edition,11,14.39,79.99,82.010251,0,0,9.7
2026-02-11T17:00:02Z,TmzhiDnhS8hdqYB3uOKYr7x2cbQ0mZZ6XAHh8gXpaPE%3D,Far Cry 5 Gold Edition and Far Cry New Dawn Deluxe Edition Bundle,11,19.49,129.99,85.006539,0,0,9.7
2026-02-11T17:00:02Z,ih6ZMi6QQVMOj5%2F4dcy7eocX2YRbdpQONEKY7%2BUGCmY%3D,Joe Danger 2: The Movie,30,1.49,14.99,90.06004,82,80,9.7
2026-02-11T17:00:02Z,B0ejVy1cY3y74eUICxyYs7QS%2Fe75GVAOPw2e44TcWrE%3D,Joe Danger 2: The Movie,2,1.5,14.99,89.993329,82,80,9.7
2026-02-11T17:00:02Z,V5ZXzLwey%2F7XsvJF%2Bj6W6p2u06my42zmVrgE6RKFPAM%3D,Joe Danger 2: The Movie,23,1.5,14.99,89.993329,82,80,9.7
2026-02-11T17:00:02Z,G1wa2znYKq2e%2FkDRXudxRaW8SbwA0E%2BQcIRAkmSelPM%3D,Let Me See,25,3.99,19.99,80.04002,0,0,9.7
2026-02-11T17:00:02Z,G2v7XJYs2P6OLo6F0Y1q03fPrYaj3jgltQ7Ebw1DYFU%3D,Far Cry 6 - Deluxe Edition,3,18.0,79.99,77.497187,0,0,9.6
2026-02-12T17:00:02Z,vNvqYiu2kYUcAZ5HUZ4V8vy3aIm3K4zjyQPxEK1SQWk%3D,Underground Garage,1,19.67,37.48,47.518677,0,68,10.0
2026-02-12T17:00:02Z,BwkKGhCK1QsKNTyHQfehVj%2BsxGKL3wB9h38yDrq15Dg%3D,The Darkside Detective: A Fumble in the Dark,25,0.0,14.99,100.0,84,95,10.0
2026-02-12T17:00:02Z,CTQer0USEV1JFXCMz7FeJCizyaHq7Pf0%2BZTfIdLTvQo%3D,Nobody Wants to Die,25,0.0,24.99,100.0,75,83,10.0
2026-02-12T17:00:02Z,wzTRT1Kqwi%2BH%2FaIJ%2FfoYYlTH52bqthlOKQmEfe2y%2BJY%3D,STAR WARS Jedi: Survivor,25,6.99,69.99,90.012859,78,68,10.0
2026-02-12T17:00:02Z,oyadBOu1z6MVss1%2BMfCBqCSpNd8cUcuA9cl2j7PtgMc%3D,Suicide Squad: Kill the Justice League,25,3.49,69.99,95.013573,63,62,10.0
2026-02-12T17:00:02Z,d%2F76kKc8wzdFvnXE2GTj0ruDps28NPqKIfIvQ4AjZ8c%3D,EA SPORTS PGA TOUR,25,6.99,69.99,90.012859,72,55,10.0
2026-02-12T17:00:02Z,FV9S8e49l1EMBL1u%2FjWX3XqyKNcKwboHYz3CDkCWo3s%3D,Suicide Squad: Kill the Justice League,11,3.49,69.99,95.013573,63,62,10.0
2026-02-12T17:00:02Z,d%2F0U2NyyxeS%2Fh7VtyRIiifogWqNVXTFHiBDCKFJQYTc%3D,MENACE,23,28.95,39.99,27.606902,0,89,10.0
2026-02-12T17:00:02Z,x9sPdlHkKso7HR7cc6%2Fo5AGZnAm5K7EAdnDknBAJoWY%3D,Suicide Squad: Kill the Justice League - Digital Deluxe Edition,25,4.99,99.99,95.009501,0,0,10.0
2026-02-12T17:00:02Z,sd99iVUAHrkuyjiMCNytra%2Bbgh056rtQDXhJqeMc9CM%3D,WILD HEARTS Standard Edition,25,4.89,69.99,93.013288,0,0,10.0
2026-02-12T17:00:02Z,Go76Xfz1d6FYF1CeZfy0FHKlMoW029FzeEims4aB60Q%3D,Immortals of Aveum Deluxe Edition,25,4.89,69.99,93.013288,0,0,10.0
2026-02-12T17:00:02Z,Tp8gemBsqhKHEqPDDOz5JOjPlwucgGPN%2FcrwDnWT%2FGE%3D,Rims Racing : Ultimate Edition,30,6.95,69.5,90.0,0,0,10.0
2026-02-12T17:00:02Z,x9mjvQ1tv3Jl4xWaYJM0fFxf1kn0t2nPZmcaQnEx9Q8%3D,WILD HEARTS Karakuri Edition,25,6.29,89.99,93.010334,0,0,10.0
2026-02-12T17:00:02Z,oEE9bBm34JwWr9B3vJsDZKq9o9wpaDxh%2B6fZLK%2B920o%3D,Suicide Squad: Kill the Justice League - Deluxe Edition,11,4.99,99.99,95.009501,0,0,10.0
2026-02-12T17:00:02Z,GQYhHzOtQcCuICwD5sXBHG91ZHdsyxYRQbVgR%2Bs4Kbc%3D,Need for Speed Heat Deluxe Edition,25,6.99,69.99,90.012859,0,0,10.0
2026-02-12T17:00:02Z,LP38E%2B2cb%2FoH25XYKA8vb7HF2FKGDFoiFvgUaul9VCE%3D,EA SPORTS PGA TOUR Deluxe Edition,25,8.49,84.99,90.010589,0,0,10.0
2026-02-12T17:00:02Z,tv1s6ue3RHcHCDhK1eV3MfAVX8WsiMZ0y0iAiDPqwaY%3D,STAR WARS Jedi: Survivor Deluxe Edition,25,8.99,89.99,90.010001,0,0,10.0
2026-02-12T17:00:02Z,rC3wmlzPx5zu7FG869xB1JT36T1vUlxq%2BJFwUNxSvn4%3D,Back 4 Blood: Deluxe Edition,25,8.99,89.99,90.010001,0,0,10.0
2026-02-12T17:00:02Z,XrzDtG9LnyCb%2BUt5AKhZhv6FVER%2FABWQy0vPgP7Q%2FZ8%3D,FOR HONOR  Ultimate Edition,25,8.99,89.99,90.010001,0,0,10.0
2026-02-12T17:00:02Z,Y0t%2FUeiUVoKbuJssjfc6yYV2KBawcSfYHz6i%2FyTdLEg%3D,BATTLETECH Mercenary Collection,7,12.59,89.99,86.009557,0,0,10.0
2026-02-12T17:00:02Z,24ef1teIZx3dsMaL%2BC%2BGcNKVuA%2FwuenEMJzJZrPPD2Q%3D,Back 4 Blood: Ultimate Edition,25,9.99,99.99,90.009001,0,0,10.0
2026-02-12T17:00:02Z,pGwiDdiyTGTBUh6qtuDI6Iq3cSdq4KNR1fIOIu2ULmk%3D,Watch_Dogs 2 Gold Edition,13,12.0,79.99,84.998125,0,0,10.0
2026-02-12T17:00:02Z,i2TT9HZMAY%2BMaMc9IFKir1BrkvFk2p%2BGlX58yDWNtv0%3D,Omega Labyrinth Life - Deluxe Edition,29,12.09,79.99,84.885611,0,0,10.0
2026-02-12T17:00:02Z,xJtJJ4rDQo5wJG8e2eby5aSomScreI%2BfKH%2FLr%2FB9CDg%3D,Far Cry 5 Gold Edition,13,13.5,89.99,84.998333,0,0,10.0
2026-02-12T17:00:02Z,WbC87qEAdKQLKFxyUUMcvN%2BJcRaP%2Bne1aKs2Nl6qEiE%3D,Assassins Creed Origins Gold Edition,13,15.0,99.99,84.9985,0,0,10.0
2026-02-12T17:00:02Z,f8l9hEEImPnYBa29xA2TgGNe9%2FHFmuxhhhSOWdUYOVY%3D,Omega Labyrinth Life - Deluxe Edition,27,12.99,79.99,83.76047,0,0,10.0
2026-02-12T17:00:02Z,iqgIraeCQvJjsTaSgwHkv9oWBHpAhI5ZCkAhXVo1L%2Bs%3D,CUSTOM MECH WARS ULTIMATE EDITION,29,12.6,74.99,83.19776,0,0,10.0
2026-02-12T17:00:02Z,GHtu5sEsQ5iEa9rCFH8n2QZR26CRxxhbCXmnPqI2Y4c%3D,Need for Speed Unbound Standard Edition,25,9.79,69.99,86.012287,0,0,10.0
2026-02-12T17:00:02Z,nNdeSM%2BlQ4BjFdgGk6dMZHuspXDpmr3hbK7X3smFSbA%3D,DEAD OR ALIVE 6 Digital Deluxe Edition,11,11.99,79.99,85.010626,0,0,10.0
2026-02-12T17:00:02Z,L3vbgfOe5PTBDEqyND2ehBr%2B%2Bkt0GZmL1W6Da%2FZcB6I%3D,CUSTOM MECH WARS ULTIMATE EDITION,27,13.49,74.99,82.010935,0,0,10.0
2026-02-12T17:00:02Z,vOuwU%2FhMPZN4mdwmHf6bhce%2Fme1p5slBPbAD2K%2BJ2E4%3D,Far Cry 5 Gold Edition,3,12.15,89.99,86.4985,0,0,10.0
2026-02-12T17:00:02Z,XMQHKV8JIN7i465lnPC81KM7R%2B0HYv3Kfx7mzHBO8mU%3D,Omega Labyrinth Life - Deluxe Edition,21,14.39,79.99,82.010251,0,0,10.0
2026-02-12T17:00:02Z,fYnuwa6Wo4bsWJriS6m72su%2BXwtlDaqzaMQuTaQY%2Bj4%3D,Omega Labyrinth Life - Deluxe Edition,23,14.4,79.99,81.99775,0,0,10.0
2026-02-12T17:00:02Z,0Ij6Xigwpf4aaidZ2ZPjd3I1my1kmSNKu8SwH0EhMUI%3D,Omega Labyrinth Life - Deluxe Edition,2,14.4,79.99,81.99775,0,0,10.0
2026-02-12T17:00:02Z,FSIZfaoAvdbfJTWKOuqDFwco0Bp3NhhjF9JlJXwOBjw%3D,Far Cry New Dawn Ultimate Edition,13,19.5,129.99,84.998846,0,0,10.0
2026-02-12T17:00:02Z,zOo1QcUQF3I0vL%2FxZTZoS1qTVP0spLhq6ofVsGISW8M%3D,Back 4 Blood: Deluxe Edition,11,8.99,89.99,90.010001,0,0,10.0
2026-02-12T17:00:02Z,8MZpMcP3kmGqUZl9LtM3LP4TPCgCR1lwLrIVKNpZzPA%3D,FOR HONOR Year 8 Ultimate Edition,11,8.99,89.99,90.010001,0,0,10.0
2026-02-12T17:00:02Z,4gSTR7NG2599d6sBn%2Bk0P9%2FM3iiRfW6aoUo13jDQTQc%3D,CUSTOM MECH WARS ULTIMATE EDITION,21,14.19,74.99,81.077477,0,0,10.0
2026-02-12T17:00:02Z,a%2FiWTwZspB8aRacs7i6TwX5LkAAmJRJkArMY4urSygM%3D,Back 4 Blood: Ultimate Edition,11,9.99,99.99,90.009001,0,0,10.0
2026-02-12T17:00:02Z,YD5X6dY7VC35XOHlwZwh2ttQJwN2S%2BFJbknbU8EhpP4%3D,Need for Speed Unbound Palace Edition,25,11.99,79.99,85.010626,0,0,10.0
2026-02-12T17:00:02Z,8Ao4hEIYla6HDvrrjnnulCcxJlwnBPAjkXp%2BatzQIrQ%3D,RIDE 5 - Special Edition,25,13.49,89.99,85.009445,0,0,10.0
2026-02-12T17:00:02Z,ANlw1FO%2B%2FenSIEBJSGE3hjqkbsViE7pBnCiLFcY9VFM%3D,HOT WHEELS UNLEASHED 2 - Turbocharged - Legendary Edition,25,13.49,89.99,85.009445,0,0,10.0
2026-02-12T17:00:02Z,Eg92yoZz62gNwxB15D6aKpwFMq2ql55hEgqBXjberOc%3D,Chivalry - 4 Pack,3,12.0,74.99,83.997866,0,0,10.0
2026-02-12T17:00:02Z,9d4A0mIxn4RVUdoiOQ627IStZOCsdOF%2B5%2FXmgnua71c%3D,Assassins Creed Odyssey Digital Deluxe Edition,13,16.0,79.99,79.9975,0,0,10.0
2026-02-12T17:00:02Z,OqjIRzinDyKnB3T1gw5kIMq4cS%2BxkhEFI2wwc7ZZ%2FbI%3D,Ghost Recon Wildlands Gold Edition,13,16.0,79.99,79.9975,0,0,10.0
2026-02-12T17:00:02Z,bBENDOIlDVMjFicNoTIlvpJ6n2kzsbouMo9BQvy%2Fibk%3D,The Crew Motorfest Deluxe Edition,13,16.0,79.99,79.9975,0,0,10.0
2026-02-12T17:00:02Z,uggFwVQw2qXNr7xKZyRSHyMKYrtq8UqiiKl4rwI2UJw%3D,Hogwarts Legacy and Harry Potter: Quidditch Champions Deluxe Editions Bundle,25,14.99,99.99,85.008501,0,0,10.0
2026-02-12T17:00:02Z,tcRSDrHMhluatrk4bOMSdRt7R4Cyrayd8X%2Fkj9a3xWM%3D,Assassins Creed Modern Revolutions Pack,13,18.0,89.99,79.997778,0,0,10.0
2026-02-12T17:00:02Z,e8SfhRjO2KMp5nbPUlN7LExIaw%2BNcidU5x9hRIASnZ8%3D,DEATHLOOP - Deluxe Edition,3,13.76,79.99,82.79785,0,0,10.0
2026-02-12T17:00:02Z,Y08kGTZjx2mC0Gz6wfvuVo%2FJu6bL4JrPoP3tcExHv48%3D,Dishonored Complete Collection,3,13.76,79.99,82.79785,0,92,10.0
2026-02-12T17:00:02Z,8wHlTLyo55UsGKqUHydWV6i12CP5Ug61BsFn%2BezbKCg%3D,IL-2 Sturmovik: Tank Crew - Clash at Prokhorovka,2,17.0,79.99,78.747343,0,0,10.0
2026-02-12T17:00:02Z,h4NXRq5jda0Tt%2B%2Bo0W61P%2FWblrokF7%2FNn8J9xboN1w8%3D,Dishonored Complete Collection,11,16.0,79.99,79.9975,0,92,10.0
2026-02-12T17:00:02Z,4oIflRivdWE7%2B9%2Fi5i7QEqBHmZ9I3wmnBV%2FIPBiakVM%3D,XCOM 2: War of the Chosen,7,3.99,39.99,90.022506,88,0,10.0
2026-02-12T17:00:02Z,fNf562pr8VimK%2B95pDESA8LBnSYE8eCP1JddGfMW52k%3D,Deus Ex: Human Revolution - Director's Cut,2,3.0,19.99,84.992496,91,91,10.0
2026-02-12T17:00:02Z,k5XJ5zJ5lOk%2BjgKqxe63W77EuJZVnvb1F%2BWzHSg%2F3qQ%3D,SteamWorld Heist,7,0.74,14.99,95.063376,81,93,10.0
2026-02-12T17:00:02Z,g3eCjnYWaon69lWfWLPTMWZXkhFuNCL7j2ffOnE9hLk%3D,Watch Dogs: Legion Gold Edition,13,20.0,99.99,79.998,0,0,10.0
2026-02-12T17:00:02Z,K%2FSq0%2FLclKRLoUeZ345jVfTJex8akNn9mg0hL00dUU4%3D,Tom Clancys Ghost Recon Breakpoint Gold Edition,13,20.0,99.99,79.998,0,0,10.0
2026-02-12T17:00:02Z,ksJ3J6ZDX%2FXw8cAv0Z8w498URhfZFUWTGH%2FYwzpJXLo%3D,Far Cry Gold Pack,13,20.0,99.99,79.998,0,0,10.0
2026-02-12T17:00:02Z,j%2FC8wZdx%2FInTvprBOhBpFesyH5gqdSRZtysnEJr76dA%3D,Assassins Creed Odyssey Gold Edition,13,20.0,99.99,79.998,0,0,10.0
2026-02-12T17:00:02Z,Fs%2BQgmFZf9VVUIOJkAyGLakgSUq%2BFTHMuSGkS6qrs34%3D,Super Meat Boy,1,1.49,14.99,90.06004,87,94,9.9
2026-02-13T17:00:01Z,vNvqYiu2kYUcAZ5HUZ4V8vy3aIm3K4zjyQPxEK1SQWk%3D,Underground Garage,1,19.67,37.48,47.518677,0,67,10.0
2026-02-13T17:00:01Z,BwkKGhCK1QsKNTyHQfehVj%2BsxGKL3wB9h38yDrq15Dg%3D,The Darkside Detective: A Fumble in the Dark,25,0.0,14.99,100.0,84,95,10.0
2026-02-13T17:00:01Z,CTQer0USEV1JFXCMz7FeJCizyaHq7Pf0%2BZTfIdLTvQo%3D,Nobody Wants to Die,25,0.0,24.99,100.0,75,83,10.0
2026-02-13T17:00:01Z,wzTRT1Kqwi%2BH%2FaIJ%2FfoYYlTH52bqthlOKQmEfe2y%2BJY%3D,STAR WARS Jedi: Survivor,25,6.99,69.99,90.012859,78,68,10.0
2026-02-13T17:00:01Z,oyadBOu1z6MVss1%2BMfCBqCSpNd8cUcuA9cl2j7PtgMc%3D,Suicide Squad: Kill the Justice League,25,3.49,69.99,95.013573,63,62,10.0
2026-02-13T17:00:01Z,d%2F76kKc8wzdFvnXE2GTj0ruDps28NPqKIfIvQ4AjZ8c%3D,EA SPORTS PGA TOUR,25,6.99,69.99,90.012859,72,55,10.0
2026-02-13T17:00:01Z,FV9S8e49l1EMBL1u%2FjWX3XqyKNcKwboHYz3CDkCWo3s%3D,Suicide Squad: Kill the Justice League,11,3.49,69.99,95.013573,63,62,10.0
2026-02-13T17:00:01Z,d%2F0U2NyyxeS%2Fh7VtyRIiifogWqNVXTFHiBDCKFJQYTc%3D,MENACE,23,28.95,39.99,27.606902,0,90,10.0
2026-02-13T17:00:01Z,x9sPdlHkKso7HR7cc6%2Fo5AGZnAm5K7EAdnDknBAJoWY%3D,Suicide Squad: Kill the Justice League - Digital Deluxe Edition,25,4.99,99.99,95.009501,0,0,10.0
2026-02-13T17:00:01Z,sd99iVUAHrkuyjiMCNytra%2Bbgh056rtQDXhJqeMc9CM%3D,WILD HEARTS Standard Edition,25,4.89,69.99,93.013288,0,0,10.0
2026-02-13T17:00:01Z,Go76Xfz1d6FYF1CeZfy0FHKlMoW029FzeEims4aB60Q%3D,Immortals of Aveum Deluxe Edition,25,4.89,69.99,93.013288,0,0,10.0
2026-02-13T17:00:01Z,Tp8gemBsqhKHEqPDDOz5JOjPlwucgGPN%2FcrwDnWT%2FGE%3D,Rims Racing : Ultimate Edition,30,6.95,69.5,90.0,0,0,10.0
2026-02-13T17:00:01Z,x9mjvQ1tv3Jl4xWaYJM0fFxf1kn0t2nPZmcaQnEx9Q8%3D,WILD HEARTS Karakuri Edition,25,6.29,89.99,93.010334,0,0,10.0
2026-02-13T17:00:01Z,7AzRiz2UZVZN4mloLMLxbVT6HwmmMXRdLfnHkqd0W9Y%3D,Hogwarts Legacy: Digital Deluxe Edition,29,9.8,69.99,85.998,0,0,10.0
2026-02-13T17:00:01Z,oEE9bBm34JwWr9B3vJsDZKq9o9wpaDxh%2B6fZLK%2B920o%3D,Suicide Squad: Kill the Justice League - Deluxe Edition,11,4.99,99.99,95.009501,0,0,10.0
2026-02-13T17:00:01Z,GQYhHzOtQcCuICwD5sXBHG91ZHdsyxYRQbVgR%2Bs4Kbc%3D,Need for Speed Heat Deluxe Edition,25,6.99,69.99,90.012859,0,0,10.0
2026-02-13T17:00:01Z,LP38E%2B2cb%2FoH25XYKA8vb7HF2FKGDFoiFvgUaul9VCE%3D,EA SPORTS PGA TOUR Deluxe Edition,25,8.49,84.99,90.010589,0,0,10.0
2026-02-13T17:00:01Z,tv1s6ue3RHcHCDhK1eV3MfAVX8WsiMZ0y0iAiDPqwaY%3D,STAR WARS Jedi: Survivor Deluxe Edition,25,8.99,89.99,90.010001,0,0,10.0
2026-02-13T17:00:01Z,rC3wmlzPx5zu7FG869xB1JT36T1vUlxq%2BJFwUNxSvn4%3D,Back 4 Blood: Deluxe Edition,25,8.99,89.99,90.010001,0,0,10.0
2026-02-13T17:00:01Z,XrzDtG9LnyCb%2BUt5AKhZhv6FVER%2FABWQy0vPgP7Q%2FZ8%3D,FOR HONOR  Ultimate Edition,25,8.99,89.99,90.010001,0,0,10.0
2026-02-13T17:00:01Z,Y0t%2FUeiUVoKbuJssjfc6yYV2KBawcSfYHz6i%2FyTdLEg%3D,BATTLETECH Mercenary Collection,7,12.59,89.99,86.009557,0,0,10.0
2026-02-13T17:00:01Z,24ef1teIZx3dsMaL%2BC%2BGcNKVuA%2FwuenEMJzJZrPPD2Q%3D,Back 4 Blood: Ultimate Edition,25,9.99,99.99,90.009001,0,0,10.0
2026-02-13T17:00:01Z,pGwiDdiyTGTBUh6qtuDI6Iq3cSdq4KNR1fIOIu2ULmk%3D,Watch_Dogs 2 Gold Edition,13,12.0,79.99,84.998125,0,0,10.0
2026-02-13T17:00:01Z,i2TT9HZMAY%2BMaMc9IFKir1BrkvFk2p%2BGlX58yDWNtv0%3D,Omega Labyrinth Life - Deluxe Edition,29,12.09,79.99,84.885611,0,0,10.0
2026-02-13T17:00:01Z,xJtJJ4rDQo5wJG8e2eby5aSomScreI%2BfKH%2FLr%2FB9CDg%3D,Far Cry 5 Gold Edition,13,13.5,89.99,84.998333,0,0,10.0
2026-02-13T17:00:01Z,WbC87qEAdKQLKFxyUUMcvN%2BJcRaP%2Bne1aKs2Nl6qEiE%3D,Assassins Creed Origins Gold Edition,13,15.0,99.99,84.9985,0,0,10.0
2026-02-13T17:00:01Z,f8l9hEEImPnYBa29xA2TgGNe9%2FHFmuxhhhSOWdUYOVY%3D,Omega Labyrinth Life - Deluxe Edition,27,12.99,79.99,83.76047,0,0,10.0
2026-02-13T17:00:01Z,iqgIraeCQvJjsTaSgwHkv9oWBHpAhI5ZCkAhXVo1L%2Bs%3D,CUSTOM MECH WARS ULTIMATE EDITION,29,12.6,74.99,83.19776,0,0,10.0
2026-02-13T17:00:01Z,XMQHKV8JIN7i465lnPC81KM7R%2B0HYv3Kfx7mzHBO8mU%3D,Omega Labyrinth Life - Deluxe Edition,21,13.59,79.99,83.010376,0,0,10.0
2026-02-13T17:00:01Z,GHtu5sEsQ5iEa9rCFH8n2QZR26CRxxhbCXmnPqI2Y4c%3D,Need for Speed Unbound Standard Edition,25,9.79,69.99,86.012287,0,0,10.0
2026-02-13T17:00:01Z,nNdeSM%2BlQ4BjFdgGk6dMZHuspXDpmr3hbK7X3smFSbA%3D,DEAD OR ALIVE 6 Digital Deluxe Edition,11,11.99,79.99,85.010626,0,0,10.0
2026-02-13T17:00:01Z,L3vbgfOe5PTBDEqyND2ehBr%2B%2Bkt0GZmL1W6Da%2FZcB6I%3D,CUSTOM MECH WARS ULTIMATE EDITION,27,13.49,74.99,82.010935,0,0,10.0
2026-02-13T17:00:01Z,vOuwU%2FhMPZN4mdwmHf6bhce%2Fme1p5slBPbAD2K%2BJ2E4%3D,Far Cry 5 Gold Edition,3,12.15,89.99,86.4985,0,0,10.0
2026-02-13T17:00:01Z,fYnuwa6Wo4bsWJriS6m72su%2BXwtlDaqzaMQuTaQY%2Bj4%3D,Omega Labyrinth Life - Deluxe Edition,23,14.4,79.99,81.99775,0,0,10.0
2026-02-13T17:00:01Z,0Ij6Xigwpf4aaidZ2ZPjd3I1my1kmSNKu8SwH0EhMUI%3D,Omega Labyrinth Life - Deluxe Edition,2,14.4,79.99,81.99775,0,0,10.0
2026-02-13T17:00:01Z,FSIZfaoAvdbfJTWKOuqDFwco0Bp3NhhjF9JlJXwOBjw%3D,Far Cry New Dawn Ultimate Edition,13,19.5,129.99,84.998846,0,0,10.0
2026-02-13T17:00:01Z,zOo1QcUQF3I0vL%2FxZTZoS1qTVP0spLhq6ofVsGISW8M%3D,Back 4 Blood: Deluxe Edition,11,8.99,89.99,90.010001,0,0,10.0
2026-02-13T17:00:01Z,8MZpMcP3kmGqUZl9LtM3LP4TPCgCR1lwLrIVKNpZzPA%3D,FOR HONOR Year 8 Ultimate Edition,11,8.99,89.99,90.010001,0,0,10.0
2026-02-13T17:00:01Z,4gSTR7NG2599d6sBn%2Bk0P9%2FM3iiRfW6aoUo13jDQTQc%3D,CUSTOM MECH WARS ULTIMATE EDITION,21,14.19,74.99,81.077477,0,0,10.0
2026-02-13T17:00:01Z,a%2FiWTwZspB8aRacs7i6TwX5LkAAmJRJkArMY4urSygM%3D,Back 4 Blood: Ultimate Edition,11,9.99,99.99,90.009001,0,0,10.0
2026-02-13T17:00:01Z,0lJwpbepaimkcrhG1GOnffv3tDxFtmjkuOzBzsT0TUQ%3D,Metro 2033 Redux,7,1.99,19.99,90.045023,90,88,10.0
2026-02-13T17:00:01Z,YD5X6dY7VC35XOHlwZwh2ttQJwN2S%2BFJbknbU8EhpP4%3D,Need for Speed Unbound Palace Edition,25,11.99,79.99,85.010626,0,0,10.0
2026-02-13T17:00:01Z,8Ao4hEIYla6HDvrrjnnulCcxJlwnBPAjkXp%2BatzQIrQ%3D,RIDE 5 - Special Edition,25,13.49,89.99,85.009445,0,0,10.0
2026-02-13T17:00:01Z,ANlw1FO%2B%2FenSIEBJSGE3hjqkbsViE7pBnCiLFcY9VFM%3D,HOT WHEELS UNLEASHED 2 - Turbocharged - Legendary Edition,25,13.49,89.99,85.009445,0,0,10.0
2026-02-13T17:00:01Z,Eg92yoZz62gNwxB15D6aKpwFMq2ql55hEgqBXjberOc%3D,Chivalry - 4 Pack,3,12.0,74.99,83.997866,0,0,10.0
2026-02-13T17:00:01Z,9d4A0mIxn4RVUdoiOQ627IStZOCsdOF%2B5%2FXmgnua71c%3D,Assassins Creed Odyssey Digital Deluxe Edition,13,16.0,79.99,79.9975,0,0,10.0
2026-02-13T17:00:01Z,OqjIRzinDyKnB3T1gw5kIMq4cS%2BxkhEFI2wwc7ZZ%2FbI%3D,Ghost Recon Wildlands Gold Edition,13,16.0,79.99,79.9975,0,0,10.0
2026-02-13T17:00:01Z,bBENDOIlDVMjFicNoTIlvpJ6n2kzsbouMo9BQvy%2Fibk%3D,The Crew Motorfest Deluxe Edition,13,16.0,79.99,79.9975,0,0,10.0
2026-02-13T17:00:01Z,uggFwVQw2qXNr7xKZyRSHyMKYrtq8UqiiKl4rwI2UJw%3D,Hogwarts Legacy and Harry Potter: Quidditch Champions Deluxe Editions Bundle,25,14.99,99.99,85.008501,0,0,10.0
2026-02-13T17:00:01Z,tcRSDrHMhluatrk4bOMSdRt7R4Cyrayd8X%2Fkj9a3xWM%3D,Assassins Creed Modern Revolutions Pack,13,18.0,89.99,79.997778,0,0,10.0
2026-02-13T17:00:01Z,e8SfhRjO2KMp5nbPUlN7LExIaw%2BNcidU5x9hRIASnZ8%3D,DEATHLOOP - Deluxe Edition,3,13.76,79.99,82.79785,0,0,9.9
2026-02-13T17:00:01Z,Y08kGTZjx2mC0Gz6wfvuVo%2FJu6bL4JrPoP3tcExHv48%3D,Dishonored Complete Collection,3,13.76,79.99,82.79785,0,92,9.9
2026-02-13T17:00:01Z,8wHlTLyo55UsGKqUHydWV6i12CP5Ug61BsFn%2BezbKCg%3D,IL-2 Sturmovik: Tank Crew - Clash at Prokhorovka,2,17.0,79.99,78.747343,0,0,9.9
2026-02-13T17:00:01Z,h4NXRq5jda0Tt%2B%2Bo0W61P%2FWblrokF7%2FNn8J9xboN1w8%3D,Dishonored Complete Collection,11,16.0,79.99,79.9975,0,92,9.9
2026-02-13T17:00:01Z,4oIflRivdWE7%2B9%2Fi5i7QEqBHmZ9I3wmnBV%2FIPBiakVM%3D,XCOM 2: War of the Chosen,7,3.99,39.99,90.022506,88,0,9.9
2026-02-13T17:00:01Z,fNf562pr8VimK%2B95pDESA8LBnSYE8eCP1JddGfMW52k%3D,Deus Ex: Human Revolution - Director's Cut,2,3.0,19.99,84.992496,91,91,9.9
2026-02-13T17:00:01Z,k5XJ5zJ5lOk%2BjgKqxe63W77EuJZVnvb1F%2BWzHSg%2F3qQ%3D,SteamWorld Heist,7,0.74,14.99,95.063376,81,93,9.9
2026-02-13T17:00:01Z,g3eCjnYWaon69lWfWLPTMWZXkhFuNCL7j2ffOnE9hLk%3D,Watch Dogs: Legion Gold Edition,13,20.0,99.99,79.998,0,0,9.9
2026-02-13T17:00:01Z,K%2FSq0%2FLclKRLoUeZ345jVfTJex8akNn9mg0hL00dUU4%3D,Tom Clancys Ghost Recon Breakpoint Gold Edition,13,20.0,99.99,79.998,0,0,9.9
2026-02-13T17:00:01Z,ksJ3J6ZDX%2FXw8cAv0Z8w498URhfZFUWTGH%2FYwzpJXLo%3D,Far Cry Gold Pack,13,20.0,99.99,79.998,0,0,9.9
2026-02-14T17:00:01Z,BwkKGhCK1QsKNTyHQfehVj%2BsxGKL3wB9h38yDrq15Dg%3D,The Darkside Detective: A Fumble in the Dark,25,0.0,14.99,100.0,84,95,10.0
2026-02-14T17:00:01Z,CTQer0USEV1JFXCMz7FeJCizyaHq7Pf0%2BZTfIdLTvQo%3D,Nobody Wants to Die,25,0.0,24.99,100.0,75,83,10.0
2026-02-14T17:00:01Z,wzTRT1Kqwi%2BH%2FaIJ%2FfoYYlTH52bqthlOKQmEfe2y%2BJY%3D,STAR WARS Jedi: Survivor,25,6.99,69.99,90.012859,78,68,10.0
2026-02-14T17:00:01Z,oyadBOu1z6MVss1%2BMfCBqCSpNd8cUcuA9cl2j7PtgMc%3D,Suicide Squad: Kill the Justice League,25,3.49,69.99,95.013573,63,62,10.0
2026-02-14T17:00:01Z,d%2F76kKc8wzdFvnXE2GTj0ruDps28NPqKIfIvQ4AjZ8c%3D,EA SPORTS PGA TOUR,25,6.99,69.99,90.012859,72,55,10.0
2026-02-14T17:00:01Z,FV9S8e49l1EMBL1u%2FjWX3XqyKNcKwboHYz3CDkCWo3s%3D,Suicide Squad: Kill the Justice League,11,3.49,69.99,95.013573,63,62,10.0
